date,ShelbyTN,FayetteTN,TiptonTN,DeSotoMS,MarshallMS,TunicaMS,BentonMS,CrittendenAR
2020-03-12,8.744596500918185,-0.7193117877115927,0.15454580178107769,4.060398510500738,-0.9018991150226932,-0.8900416163326623,-0.9737004515463058,-0.48377148716144647
2020-03-13,8.048718913652898,-0.7399569043903473,0.36802132649673536,5.0040859912262485,-0.8708577177430598,-0.7217655888111213,-0.9767608849341397,-0.4710674261033102
2020-03-14,6.361445001540884,-0.7666170456653558,-0.2457953862686889,5.091822801116639,-0.8933593419719643,-0.3827773660773789,-0.9349573827244954,-0.6139040914394985
2020-03-15,4.979504036342751,-0.7800829394389044,-0.2975831882399552,3.4743763365862526,-0.8906870320377227,-0.7502176213464882,-0.9580619732458354,-0.5702128761601939
2020-03-16,6.760836757604379,-0.7779873824827903,-0.3237754060572202,3.6925699737482205,-0.8759505982699116,-0.8810789253225785,-0.9726242551901444,-0.582043112912744
2020-03-17,6.2862445179881,-0.818559693549779,-0.43510724762217756,3.3270956315019244,-0.8810628433615044,-0.9634274084957651,-0.9743394431327767,-0.5628189781898499
2020-03-18,5.191279630058317,-0.8152223250641157,-0.41476203970489434,2.7072821535164344,-0.8929720506771467,-0.9687809621863521,-0.9786105974212922,-0.6242779543494053
2020-03-19,5.024617162817974,-0.8142715631118046,-0.41330028722989887,2.688793113735868,-0.896186568424133,-0.9718487289079245,-0.9755837951695883,-0.6019394201783965
2020-03-20,3.3867187527671696,-0.8609171086904948,-0.5980479010594222,1.7220804623519492,-0.9177586935454753,-0.9780444146397275,-0.9825118092123772,-0.6996733078954873
2020-03-21,1.309688202512926,-0.9123358673358894,-0.6931513069836142,0.6133983983672506,-0.9553646782722676,-0.984992003979759,-0.9876237419041439,-0.8030310392203245
2020-03-22,1.7020774843994406,-0.8710262306732308,-0.6459277525363132,1.0503024470949907,-0.9407831610223837,-0.9833378160416562,-0.9812338260394355,-0.7837620929945799
2020-03-23,4.210610880741029,-0.8421929192215114,-0.564845237698812,1.6855904475055201,-0.9275765278691024,-0.980300125464413,-0.9796531626413235,-0.6839220646435124
2020-03-24,3.233595596211729,-0.8755277974678465,-0.6410055248143898,1.1159615060672832,-0.9355159994128639,-0.9793076127015513,-0.9781733926516016,-0.6902852980482932
2020-03-25,2.474534559083566,-0.843764586938597,-0.6651691881765589,1.1881089547762338,-0.9353804474596776,-0.9799091355881342,-0.9854713491918211,-0.6889185472113508
2020-03-26,3.0842691775732183,-0.8553095535023743,-0.5786871386865238,1.7372391781968863,-0.935825832448718,-0.9741345158769392,-0.9794850069606733,-0.6328145456424386
2020-03-27,3.1902196564249135,-0.8241478454327502,-0.44474288128388206,2.252262290966431,-0.9118331367347655,-0.9788564705366143,-0.9773662453844806,-0.6079441615603729
2020-03-28,2.677176490829158,-0.851972185016711,-0.4552138020741554,2.1392035352896115,-0.9294161615194861,-0.9817137042478826,-0.9770635651593101,-0.6711507863311003
2020-03-29,1.919763094683813,-0.87397553305591,-0.5654418713620755,1.3570080557530568,-0.9329211477375857,-0.9767812165779035,-0.975382008352808,-0.7126014264678765
2020-03-30,1.6288464432155059,-0.8890891396826787,-0.6275223255832103,0.9798815286168443,-0.9464637226499903,-0.9899031769612386,-0.9879159163363214,-0.7961139668663437
2020-03-31,1.799223976288384,-0.8684049705872109,-0.6538094243310077,1.370426921419079,-0.9496952374900338,-0.9904753302667684,-0.9893397207559088,-0.7581167484258351
2020-04-01,2.0435934779951554,-0.8869034414019721,-0.603800847673198,1.863470142961119,-0.934148343259589,-0.9873453151247524,-0.9861635416660598,-0.7213941970576119
2020-04-02,2.2586111987670248,-0.8724031991494792,-0.5718357355958764,1.889811232735521,-0.9409421579233022,-0.9854269187473877,-0.9883540100038867,-0.748890586759769
2020-04-03,2.4286947240175167,-0.8582228151819677,-0.41318783723316965,2.313941515000118,-0.9208406089183081,-0.9818930306838213,-0.9879524241419517,-0.7336856295403642
2020-04-04,1.8509448523765126,-0.8736559774323233,-0.572676922755806,1.3462938347581197,-0.9475069675983508,-0.9907782349579313,-0.9867841743617773,-0.8063113034446273
2020-04-05,1.268368352317999,-0.9002042150857844,-0.6416542698700262,0.9255336625087771,-0.9585246520529869,-0.99111479572589,-0.9890841661164957,-0.8208485779118826
2020-04-06,1.7378008420615068,-0.9024165682235729,-0.6339574073566712,0.9801139499972065,-0.9489318875278188,-0.988489621735812,-0.9886460724489303,-0.8107422889816195
2020-04-07,1.534665937444418,-0.9123321750579981,-0.6496876072473531,0.7940218981204028,-0.9590335520277968,-0.9902397377291974,-0.9886825802545608,-0.812168702133939
2020-04-08,1.991970604514489,-0.8851975305487376,-0.6250408234614183,1.3268091757044078,-0.9449624677243009,-0.989263711502117,-0.9846667216352113,-0.7611516700265147
2020-04-09,2.286566442545592,-0.8699776071550365,-0.5399968015925443,1.556518973295883,-0.9494407875026287,-0.9867731618192226,-0.9875873460856472,-0.760362590410338
2020-04-10,2.850252940015783,-0.8330872849538413,-0.4474662140002974,2.7029374319332704,-0.920586158930903,-0.9862010085136927,-0.9856524323872334,-0.7226688641298973
2020-04-11,2.6454029897681104,-0.8302352152460899,-0.20945230709824025,2.519169593860093,-0.9132325542948988,-0.9896675844236675,-0.981709589379145,-0.7270391512348757
2020-04-12,0.017928583057072345,-0.9563126892429489,-0.7560557236204402,-0.21147173022393395,-0.976743271151184,-0.9945477155590688,-0.9940857354878673,-0.9059781288109456
2020-04-13,1.9564691599613395,-0.892074483675839,-0.6468696302615892,1.2842373262013669,-0.9547333472406525,-0.9882876852750367,-0.9880619475588431,-0.8050973348043554
2020-04-14,1.9235892851578043,-0.8930607133878651,-0.6279429191631748,1.4141608778239334,-0.9497461274875147,-0.9867058496656308,-0.9904349549248224,-0.7941109186098951
2020-04-15,2.4866387656794924,-0.8658194494502773,-0.5333934823870972,1.9784025155503127,-0.9314257283943556,-0.9835421784468189,-0.9837175186888196,-0.753200175432734
2020-04-16,2.579006223212531,-0.8675253603035118,-0.4942782794503746,2.0389870220314372,-0.932519863340197,-0.9835085223700231,-0.9845937060239505,-0.7447023949508311
2020-04-17,3.129217362156683,-0.8278895878228925,-0.4048180249918705,2.9677428579594656,-0.92043348893846,-0.9835421784468189,-0.9789715039568613,-0.7312576922598204
2020-04-18,3.218105727124817,-0.8149353272811434,-0.3667963653630564,3.0965430395769458,-0.9277362035769832,-0.9869750982799979,-0.9818556206016668,-0.7633064643629971
2020-04-19,1.1838901046856622,-0.9240070024598214,-0.6351771287385686,1.2212123952264395,-0.9616798318968087,-0.9934034089480093,-0.9927349466795407,-0.8637320201294855
2020-04-20,2.5828528255554186,-0.8845844688358564,-0.5802896665531677,1.8384073707787119,-0.9236141137810223,-0.985359606593796,-0.9847032294408418,-0.7845205663517476
2020-04-21,3.9094191203300497,-0.8404593352541682,-0.4097216240142959,2.7114256016913,-0.9004217531568208,-0.971331911539221,-0.9864921119167338,-0.6255071638389803
2020-04-22,4.065569003225758,-0.8664155096289315,-0.4345402070326918,2.371190512396792,-0.9039630922170888,-0.9665640844604562,-0.9825127611030149,-0.6464887937221089
2020-04-23,4.145798312041909,-0.8333099412269267,-0.47689654678785576,2.553428633857623,-0.9017190753868201,-0.9702927697400031,-0.9822937142692322,-0.6679719765108103
2020-04-24,5.474291454778584,-0.785342085733809,-0.20261666036828085,3.9371785804722306,-0.8751415010533237,-0.960512611629716,-0.982366729880493,-0.5167955715560772
2020-04-25,4.794546798776318,-0.7780518169474101,-0.2931752587908647,3.8221762571623055,-0.9047695357654667,-0.9676032262596741,-0.982439745491754,-0.6103351884454034
2020-04-26,3.969641203508866,-0.8176376242706584,-0.3340435464592727,2.4899149026022247,-0.9071187408846544,-0.9753662267597145,-0.9836810108831892,-0.7162882397476561
2020-04-27,3.983903449497416,-0.830562883423356,-0.3978172073202473,2.9452954716257156,-0.9100990757373552,-0.9726155572911962,-0.9857984636097552,-0.638756519761195
2020-04-28,4.196701503813686,-0.8319716310149308,-0.43278643135901507,2.744590172106403,-0.9054357282619527,-0.966319580507699,-0.9869667133899296,-0.6423509822511333
2020-04-29,4.154014968981448,-0.8213708053883313,-0.4552666468125085,3.012483550970269,-0.9032267741946569,-0.9761608646061753,-0.9878429007250604,-0.6292270145553118
2020-04-30,2.1615090621877227,-0.8705360963342874,-0.6688552659793894,1.2948928351124112,-0.9296290347132885,-0.9684589900943242,-0.9891571817277566,-0.7516477195905381
2020-05-01,2.2992549695806437,-0.8666268217676677,-0.5740982348834579,1.7508460298121342,-0.9136053520346502,-0.9704150217163816,-0.9873682992518645,-0.7353472501594223
2020-05-02,1.9072937127290603,-0.8731070606889113,-0.5761177341440555,1.6518772254367051,-0.9248604989489673,-0.9772000064053933,-0.9861270338604293,-0.769118479134657
2020-05-03,2.4233732508299393,-0.843805110784158,-0.420350567491125,2.1945354912792223,-0.9074693685143839,-0.9773222583817719,-0.9807603864327533,-0.7170405691060153
2020-05-04,4.897689224098662,-0.7991125934414515,-0.18274053606661045,3.8844970182588874,-0.8725468565933253,-0.9573340602438727,-0.9805413395989706,-0.5825407982615776
2020-05-05,7.248989150585587,-0.729943086695135,0.23821877033320615,5.7095027672165966,-0.8445667717409109,-0.9515882173540791,-0.9754667546163381,-0.42124974304445995
2020-05-06,7.8625329364489644,-0.6951822398730299,0.05412546931452611,5.929534183308738,-0.8271756413063274,-0.9332504208972908,-0.9682017012958788,-0.3862664278807575
2020-05-07,8.342472544433658,-0.6618301406424995,0.19655331190403613,6.076555825681303,-0.8251770638168693,-0.9494488077674538,-0.9752477077825554,-0.3674581939217778
2020-05-08,8.908653649239044,-0.6502431917017978,0.3952082654859719,8.489409550097504,-0.8102052640274194,-0.9385072558815701,-0.9720715286927064,-0.3330600238145769
2020-05-09,11.71384036902432,-0.3884978891872234,0.8932805568101836,11.995262534021519,-0.7472325417280006,-0.9422970671493064,-0.9680191622677266,-0.22413945115435185
2020-05-10,5.815883936569903,-0.6374588073082577,0.3436047449059667,4.8645458631299405,-0.8066288622041785,-0.959045587913173,-0.9667413890706608,-0.4416044317956225
2020-05-11,7.479155748026086,-0.717088264922016,0.12645542967434809,5.747677812298729,-0.8376243446722667,-0.9648525567911559,-0.9710493101350538,-0.40565980689623893
2020-05-12,5.367541716653516,-0.8070720173338484,-0.19576099182572604,4.0449753640229025,-0.8693210823998139,-0.9541555088580295,-0.9764524653683603,-0.5422493815138965
2020-05-13,6.367401982853103,-0.7647743708968188,0.003531698364819702,4.669471382760242,-0.8640266051908982,-0.9593512178541195,-0.9736413643348156,-0.3913655490874143
2020-05-14,8.399721934654677,-0.6682751608739537,0.6328714416278705,6.713792765714804,-0.8095390715309334,-0.9544000128107866,-0.9703191540224448,-0.30994679408276404
2020-05-15,10.035604889645725,-0.6311898805257503,0.5400276203577685,9.678848517244056,-0.7547710357671849,-0.9377126180351093,-0.9690048730197486,-0.27947745506921673
2020-05-16,7.696062130812125,-0.6656689778295406,0.7476108864602409,8.932287791856597,-0.7591889439017766,-0.9562949184446548,-0.9667413890706608,-0.40741524206574364
2020-05-17,4.485787543698684,-0.7774178805312015,-0.1422974061372757,4.56811663806718,-0.8689003292441384,-0.9643635488856416,-0.9794095976244267,-0.5841290491292248
2020-05-18,7.131718083452572,-0.7402973814932088,0.06555158355211743,5.521633826606151,-0.8319792398336217,-0.945964626440664,-0.9759778638951644,-0.42906560915630265
2020-05-19,8.262877855462435,-0.7146581753265497,0.058536480857410256,5.760180139563128,-0.8295599091884881,-0.944925484641446,-0.9766350043965125,-0.2600004839028066
2020-05-20,7.882807370442054,-0.6948300529751362,0.005126039886343747,6.211075140789468,-0.8516845126244198,-0.9408300434327633,-0.9782048400386218,-0.3291729887963878
2020-05-21,8.617530145641394,-0.6343595626067933,0.1459595409543295,6.658391231539359,-0.8136764775617416,-0.877381267692276,-0.9757223092557513,-0.2711600360518013
2020-05-22,10.872434657788851,-0.5972742822585901,0.3716651556847954,10.415006542846633,-0.7048767240566765,-0.7885040808650424,-0.9719254974701845,-0.14322224905527436
2020-05-23,9.98483530205183,-0.6312603179053291,0.3365896422112593,8.871255438531538,-0.727106515781527,-0.6949813189354225,-0.9625429914231591,-0.26555936193957164
2020-05-24,7.109305982613424,-0.7282878082750347,-0.033350735499777406,5.669275813461299,-0.7095400715320788,-0.6886853421519251,-0.9716699428307715,-0.46856290047016014
2020-05-25,5.418244502158476,-0.7574136647308412,-0.2100569208020613,4.628480928103302,-0.8290690305068668,-0.7888708367941781,-0.9684937637409223,-0.47734007631768405
2020-05-26,7.516097303209541,-0.7392760394893172,-0.04738094088919187,5.454541184874302,-0.8342583194268635,-0.8776868976332225,-0.9779127775935782,-0.463213002810717
2020-05-27,9.159027878583695,-0.7199761974847442,0.17215988662471315,6.639208271385588,-0.8321545536484863,-0.8802541891371729,-0.9802857849595574,-0.2995395712921286
